,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Gender_int,Geography_France,Geography_Germany,Geography_Spain,Exited,Age,CreditScore
298,0,149117.31,1,1,1,162599.51,0,1,0,0,0,4.060443010546419,6.236369590203704
299,5,0.0,2,1,1,103737.82,0,1,0,0,0,3.4965075614664802,6.440946540632921
300,10,0.0,2,1,0,160990.27,1,1,0,0,0,3.4339872044851463,6.542471960506805
301,6,132311.71,1,0,0,15462.84,1,0,0,1,0,3.58351893845611,6.423246963533519
302,8,0.0,2,1,0,10334.05,0,1,0,0,0,3.5553480614894135,6.532334292222349
303,6,0.0,2,1,1,190686.16,1,1,0,0,0,3.4965075614664802,6.568077911411976
304,4,118082.89,1,0,0,94440.45,0,1,0,0,0,3.4965075614664802,6.315358001522335
305,1,119266.69,1,1,1,28257.63,0,1,0,0,0,3.4339872044851463,6.502790045915623
306,2,0.0,1,1,1,170034.95,0,1,0,0,1,3.7612001156935624,6.594413459749778
307,7,156847.29,2,1,0,31824.29,0,0,1,0,0,3.5553480614894135,6.444131256700441
308,4,137104.47,1,1,0,127166.49,0,1,0,0,1,3.912023005428146,6.419994928147142
309,8,78398.69,1,1,0,44937.01,0,0,1,0,0,3.4339872044851463,6.082218910376446
310,4,0.0,2,1,1,188603.07,1,1,0,0,0,4.382026634673881,6.480044561926653
311,6,63669.42,1,1,0,145111.37,0,0,1,0,0,3.4011973816621555,6.591673732008658
312,3,0.0,2,0,0,171463.83,0,1,0,0,0,3.6375861597263857,6.464588303689961
313,0,135296.33,1,1,0,182822.5,1,0,1,0,0,4.07753744390572,6.692083742506628
314,2,153804.44,1,1,1,87213.33,0,0,0,1,0,3.58351893845611,6.612041034833092
315,3,0.0,2,0,0,57175.32,0,0,0,1,0,3.6109179126442243,6.161207321695077
316,2,147069.78,1,1,0,120540.83,0,1,0,0,1,3.8918202981106265,6.326149473155099
317,9,0.0,2,1,1,28714.34,0,0,0,1,0,3.7376696182833684,6.559615237493242
318,3,0.0,1,1,0,85426.28,1,0,0,1,0,3.091042453358316,6.4425401664681985
319,4,95741.75,1,1,0,46170.75,0,1,0,0,0,3.1780538303479458,6.061456918928017
320,2,145965.33,1,1,1,64448.36,1,0,0,1,0,4.04305126783455,6.263398262591624
321,8,141441.75,1,1,1,16278.97,1,1,0,0,0,3.4011973816621555,6.522092798170152
322,1,139290.41,1,1,0,182855.42,0,1,0,0,1,3.6888794541139363,6.618738983517219
323,4,0.0,2,0,0,50404.72,1,1,0,0,0,3.4339872044851463,6.637258031284457
324,3,0.0,2,1,0,107640.25,0,1,0,0,0,3.4011973816621555,6.598509028614515
325,4,144428.87,1,1,0,134132.65,0,1,0,0,0,3.5553480614894135,6.573680166960646
326,2,0.0,2,1,0,103480.69,0,1,0,0,0,3.5553480614894135,6.386879319362645
327,9,95441.27,1,1,0,108761.05,1,1,0,0,1,3.828641396489095,6.467698726104354
328,1,144848.74,1,1,1,179012.3,0,0,1,0,0,3.5553480614894135,6.508769136971682
329,7,116244.14,2,1,1,95145.14,0,0,1,0,0,3.258096538021482,6.498282149476434
330,7,0.0,2,0,1,72143.44,0,1,0,0,0,3.912023005428146,6.486160788944089
331,1,146502.07,1,1,0,19162.89,1,0,0,1,0,3.6888794541139363,6.502790045915623
332,2,117028.6,2,0,1,144680.18,0,0,1,0,0,3.784189633918261,6.4967749901858625
333,8,112013.81,1,1,0,177772.03,1,0,1,0,1,3.4011973816621555,6.369900982828227
334,6,108269.37,1,1,0,5597.94,1,0,0,1,0,3.6109179126442243,6.439350371100098
335,7,182123.79,1,1,0,116828.51,0,1,0,0,1,3.367295829986474,6.184148890937483
336,3,150923.74,2,0,1,174652.51,1,0,1,0,0,3.4657359027997265,6.490723534502507
337,2,0.0,2,1,0,2010.98,0,1,0,0,0,3.4965075614664802,6.47543271670409
338,5,165272.13,1,1,0,14109.85,1,0,0,1,1,3.6635616461296463,6.690842277418564
339,10,115301.31,1,1,0,43527.4,1,0,1,0,1,3.6635616461296463,6.573680166960646
340,6,129502.49,2,0,1,86099.23,1,0,1,0,1,3.6888794541139363,6.464588303689961
341,4,118342.26,1,0,0,161574.19,0,1,0,0,0,3.4339872044851463,6.490723534502507
342,5,0.0,2,1,1,38970.14,1,0,0,1,0,3.8501476017100584,6.300785794663244
343,8,0.0,2,0,0,127587.22,0,1,0,0,0,3.091042453358316,6.297109319933935
344,7,0.0,2,1,0,30380.12,1,1,0,0,0,3.2188758248682006,6.576469569048224
345,7,0.0,2,1,0,90908.95,1,1,0,0,0,3.7612001156935624,6.733401891837359
346,9,106937.05,2,1,0,138275.01,1,0,1,0,0,3.5263605246161616,6.4457198193855785
347,3,170331.37,1,1,1,32171.79,0,0,1,0,0,4.07753744390572,6.466144724237619
348,1,114510.85,1,1,1,126143.23,1,0,1,0,0,3.4657359027997265,6.483107351457199
349,5,0.0,2,1,1,129892.93,0,1,0,0,0,3.6635616461296463,6.366470447731438
350,3,107594.11,2,1,1,102416.84,0,0,0,1,0,3.4657359027997265,6.490723534502507
351,2,81273.13,1,1,1,18719.67,0,0,0,1,0,3.6635616461296463,6.635946555686647
352,7,169399.6,1,1,0,61936.22,1,0,0,1,0,3.4657359027997265,6.342121418721152
353,6,0.0,2,1,1,78358.94,0,0,0,1,0,3.2188758248682006,6.507277712385012
354,1,187841.99,2,1,1,147224.27,1,1,0,0,0,3.8066624897703196,6.418364935936212
355,0,0.0,2,1,0,160979.66,0,1,0,0,0,3.4011973816621555,6.289715570908998
356,8,126776.3,2,1,1,132298.49,1,0,0,1,0,4.04305126783455,6.745236349484363
357,9,126436.29,1,1,0,174248.52,0,0,0,1,1,3.5263605246161616,6.257667587882639
358,1,101960.74,1,1,1,123547.28,0,1,0,0,0,3.713572066704308,6.602587892189336
359,3,0.0,2,0,1,32790.02,0,1,0,0,0,4.060443010546419,6.253828811575473
360,3,0.0,2,0,1,181543.67,0,0,0,1,0,3.332204510175204,6.559615237493242
361,2,150842.93,1,0,1,2319.96,1,0,1,0,1,3.8066624897703196,6.466144724237619
362,9,102535.57,1,1,1,189543.19,1,1,0,0,0,3.912023005428146,6.473890696352274
363,9,99027.61,2,1,0,10940.4,1,0,1,0,0,3.367295829986474,6.093569770045136
364,9,0.0,2,1,1,199493.38,0,1,0,0,0,4.219507705176107,6.461468176353717
365,3,0.0,1,1,1,188193.25,1,0,0,1,0,3.4965075614664802,6.4425401664681985
366,9,87271.41,2,1,0,172572.64,1,0,1,0,0,3.7376696182833684,6.29156913955832
367,8,102742.91,2,1,1,189339.6,1,0,1,0,0,3.5553480614894135,6.131226489483141
368,2,40105.51,2,0,1,53512.16,0,0,1,0,0,3.5263605246161616,6.455198563340122
369,2,152265.43,1,1,0,34004.44,1,1,0,0,0,3.367295829986474,6.385194398997726
370,4,141947.67,1,1,1,10598.29,0,0,0,1,0,3.7376696182833684,6.68586094706836
371,1,106307.91,2,0,1,113428.77,1,0,1,0,0,4.31748811353631,6.461468176353717
372,0,107884.81,2,1,1,183487.98,0,0,1,0,0,3.4339872044851463,6.415096959171596
373,1,125013.72,1,1,1,187658.09,0,0,1,0,0,3.4339872044851463,6.687108607866515
374,7,58469.37,2,1,1,172459.39,0,0,1,0,0,3.5553480614894135,6.57507584059962
375,8,0.0,1,0,1,21016.0,1,1,0,0,0,3.6635616461296463,6.645090969505644
376,10,117231.63,3,1,1,122381.02,0,0,1,0,1,3.8066624897703196,6.61338421837956
377,4,152390.26,1,1,0,128123.66,0,0,0,1,0,3.5553480614894135,6.349138991379798
378,2,34013.63,1,1,0,19570.63,1,0,0,1,0,3.4011973816621555,6.444131256700441
379,2,0.0,3,0,0,188150.6,1,0,0,1,1,3.6635616461296463,6.532334292222349
380,9,0.0,2,1,1,111020.24,1,1,0,0,0,3.912023005428146,6.180016653652572
381,7,101583.11,2,1,0,123775.15,0,1,0,0,0,3.58351893845611,6.536691597591305
382,10,77168.87,2,0,1,146700.22,1,0,1,0,0,3.4011973816621555,6.198478716492308
383,8,124695.72,2,1,0,145251.35,0,0,1,0,0,3.332204510175204,6.5638555265321274
384,3,105934.96,1,1,0,82463.69,0,0,1,0,0,3.784189633918261,6.558197802812269
385,9,0.0,1,1,1,15928.49,1,1,0,0,0,4.189654742026425,6.327936783729195
386,6,0.0,2,1,0,45886.33,0,0,0,1,0,3.828641396489095,6.415096959171596
387,2,0.0,2,1,1,186489.95,0,0,0,1,0,4.127134385045092,6.593044534142437
388,2,0.0,2,0,1,162922.65,1,0,0,1,0,3.8066624897703196,6.5638555265321274
389,10,161525.96,2,1,0,9262.77,1,1,0,0,0,3.044522437723423,6.298949246855942
390,7,147199.07,1,1,1,84932.4,1,0,1,0,0,3.367295829986474,6.568077911411976
391,3,183102.29,1,1,1,71557.12,0,0,1,0,0,3.6375861597263857,6.62273632394984
392,9,127209.0,2,1,0,77405.95,0,0,0,1,1,3.828641396489095,6.473890696352274
393,8,0.0,2,0,0,417.41,0,0,0,1,1,3.6375861597263857,6.320768294250582
394,0,97378.54,1,1,1,71405.17,1,0,0,1,0,3.1780538303479458,6.386879319362645
395,2,136925.09,2,0,1,153400.24,1,0,1,0,0,3.6109179126442243,6.4692503167957724
396,3,54503.55,1,1,1,371.05,0,1,0,0,0,3.4965075614664802,6.322565239927284
397,8,155726.85,1,1,0,67789.99,0,0,1,0,0,3.4657359027997265,6.304448802421981
398,9,0.0,2,0,1,145894.9,1,1,0,0,0,3.6635616461296463,6.55250788703459
399,1,135842.41,1,1,0,183840.51,1,1,0,0,1,4.189654742026425,6.423246963533519
400,1,63349.75,1,1,0,108887.44,0,1,0,0,0,3.9512437185814275,6.405228458030842
401,4,129499.42,1,1,1,154071.27,1,0,1,0,0,3.6375861597263857,6.385194398997726
402,8,0.0,2,0,1,179291.85,0,0,0,1,0,3.9512437185814275,6.621405651764134
403,6,70438.01,2,0,1,56937.43,0,0,0,1,0,3.58351893845611,6.093569770045136
404,8,0.0,2,1,1,112239.03,0,1,0,0,0,3.1354942159291497,6.529418838262226
405,9,0.0,1,1,0,45909.87,0,1,0,0,0,3.58351893845611,6.576469569048224
406,9,141434.04,1,0,0,173779.25,1,0,0,1,1,3.8918202981106265,6.2878585601617845
407,4,0.0,2,1,0,125696.26,1,0,0,1,0,3.6109179126442243,6.415096959171596
408,10,152958.29,2,1,1,159585.61,0,0,1,0,0,3.6109179126442243,6.504288173536645
409,3,138306.34,1,1,0,106761.47,1,0,1,0,0,3.713572066704308,6.285998094508865
410,10,0.0,2,0,0,129590.18,0,0,0,1,0,3.1354942159291497,6.5638555265321274
411,1,0.0,2,1,1,80006.65,0,1,0,0,0,3.6375861597263857,6.745236349484363
412,3,124328.84,1,1,1,140451.52,1,0,0,1,0,3.4339872044851463,6.61338421837956
413,9,181461.48,3,1,1,187929.43,1,0,1,0,1,3.713572066704308,6.541029999189903
414,8,0.0,2,1,0,167155.36,0,0,0,1,0,3.5553480614894135,6.678342114654332
415,8,0.0,2,0,0,191420.71,0,0,0,1,0,3.258096538021482,6.439350371100098
416,5,110368.03,1,0,0,11384.45,1,0,1,0,1,4.110873864173311,6.18826412308259
417,9,89588.35,1,1,1,94898.1,1,1,0,0,0,3.6635616461296463,6.320768294250582
418,6,0.0,2,0,0,106781.59,1,1,0,0,0,3.828641396489095,6.466144724237619
419,6,0.0,2,0,0,159508.52,1,1,0,0,0,3.332204510175204,6.405228458030842
420,3,115924.89,1,1,0,93524.19,1,0,1,0,1,4.0943445622221,6.628041376179533
421,2,0.0,2,1,0,87168.46,1,1,0,0,0,3.6375861597263857,6.373319789577012
422,7,111756.5,1,1,0,8128.32,0,0,1,0,1,3.6888794541139363,6.282266746896006
423,4,0.0,1,1,0,125518.32,1,1,0,0,0,3.5553480614894135,6.519147287940395
424,9,0.0,1,1,0,48963.59,0,1,0,0,0,3.6635616461296463,6.39024066706535
425,9,162923.85,1,1,0,98368.24,0,1,0,0,0,3.258096538021482,6.473890696352274
426,10,124576.65,2,1,0,148584.61,0,0,1,0,0,3.6635616461296463,6.198478716492308
427,0,80793.58,1,1,1,27474.81,0,1,0,0,0,3.8066624897703196,6.553933404025811
428,9,71340.09,1,1,0,76192.21,1,0,1,0,0,3.6888794541139363,6.186208623900494
429,1,99282.63,1,0,0,134600.94,0,0,1,0,1,3.6888794541139363,6.342121418721152
430,3,137946.39,1,1,1,72467.99,0,0,1,0,1,4.04305126783455,6.428105272684596
431,2,127892.57,2,0,1,199645.45,0,0,1,0,0,3.713572066704308,6.584791392385716
432,0,101084.36,1,1,0,42749.85,1,0,1,0,0,3.4965075614664802,6.306275286948016
433,8,114754.08,1,1,0,136050.44,1,0,1,0,1,3.6109179126442243,6.300785794663244
434,8,0.0,1,0,0,73564.44,0,1,0,0,0,3.4965075614664802,6.52649485957079
435,3,99286.98,1,0,1,85578.63,1,1,0,0,0,3.9318256327243257,6.635946555686647
436,4,79871.02,2,1,0,129826.89,1,0,1,0,0,3.4011973816621555,6.440946540632921
437,10,104088.59,2,0,0,119666.0,0,1,0,0,0,3.5553480614894135,6.246106765481563
438,2,168190.33,2,1,0,68052.08,1,1,0,0,0,3.6375861597263857,6.684611727667927
439,3,85679.25,1,1,1,164104.74,1,0,1,0,0,3.7376696182833684,6.139884552226255
440,3,0.0,1,0,0,80190.36,1,1,0,0,0,3.5553480614894135,6.439350371100098
441,9,0.0,2,1,0,84126.75,1,1,0,0,0,3.4339872044851463,6.672032945461067
442,7,121551.58,2,1,1,70179.0,1,1,0,0,0,3.5263605246161616,6.280395838960195
443,2,122220.19,1,1,1,118024.1,0,1,0,0,0,3.828641396489095,6.61338421837956
444,3,116528.15,1,0,0,145704.19,0,0,0,1,1,3.8501476017100584,6.315358001522335
445,1,77780.29,1,0,1,183049.41,1,1,0,0,0,3.258096538021482,6.617402977974478
446,2,0.0,1,0,0,120906.83,0,1,0,0,0,3.6109179126442243,6.582025138892826
447,4,125832.2,1,1,1,100433.83,0,1,0,0,0,3.6888794541139363,6.2166061010848646
448,6,68065.8,1,0,0,138777.0,1,1,0,0,1,3.6375861597263857,6.51471269087253
449,6,127299.34,2,1,0,124694.99,1,0,0,1,0,3.8501476017100584,6.656726524178391
450,7,174937.64,1,1,0,40084.32,1,0,1,0,0,3.6375861597263857,6.202535517187923
451,9,0.0,2,0,1,119232.33,0,1,0,0,0,3.6888794541139363,6.745236349484363
452,7,110071.1,1,0,0,43921.36,0,0,0,1,0,3.4339872044851463,6.3835066348840055
453,3,139432.37,1,1,0,62222.81,1,0,0,1,0,3.784189633918261,6.380122536899765
454,6,127357.76,1,0,1,56577.0,1,1,0,0,0,3.6635616461296463,6.630683385642372
455,5,0.0,2,1,0,164253.35,0,1,0,0,0,3.58351893845611,6.226536669287466
456,3,0.0,1,1,1,7666.73,0,1,0,0,0,3.4965075614664802,6.597145701886651
457,3,0.0,2,1,0,68487.51,0,1,0,0,0,3.6375861597263857,6.566672429803241
458,1,95556.31,1,0,1,199273.98,0,0,1,0,1,3.7612001156935624,6.2422232654551655
459,8,0.0,1,1,1,186062.36,0,0,0,1,0,3.6109179126442243,6.456769655572163
460,1,111681.98,2,1,1,195711.16,0,0,1,0,0,3.367295829986474,6.148468295917647
461,3,0.0,2,1,0,36692.17,0,1,0,0,0,3.6635616461296463,6.289715570908998
462,3,108738.71,2,1,0,106920.57,1,0,0,1,0,3.2188758248682006,6.2324480165505225
463,4,133950.37,1,1,1,48725.68,1,1,0,0,1,3.4657359027997265,6.495265555937008
464,4,0.0,2,1,1,167036.94,0,0,0,1,0,3.258096538021482,6.706862336602747
465,9,89968.69,1,1,0,68777.26,0,1,0,0,0,3.4965075614664802,6.410174881966167
466,9,0.0,2,1,1,18924.92,1,0,0,1,0,3.4657359027997265,6.745236349484363
467,5,130878.75,3,1,0,71905.77,1,0,1,0,1,3.6375861597263857,6.704414354964107
468,8,0.0,2,1,0,64833.28,0,1,0,0,0,3.5553480614894135,6.284134161070802
469,3,0.0,2,1,1,184843.77,0,1,0,0,0,3.5553480614894135,6.6240652277998935
470,10,134169.62,1,1,1,176730.02,0,0,0,1,0,3.295836866004329,6.447305862541213
471,1,149762.08,1,1,0,20629.4,0,1,0,0,1,3.6109179126442243,6.555356891810665
472,2,93844.69,1,1,0,28415.36,0,1,0,0,0,3.258096538021482,6.651571873589727
473,8,0.0,2,1,0,77231.27,0,1,0,0,0,3.332204510175204,6.665683717782408
474,1,0.0,2,1,0,102750.7,1,1,0,0,0,3.4965075614664802,6.3473892096560105
475,6,141078.37,1,0,0,34580.8,0,0,1,0,1,3.828641396489095,6.431331081933479
476,1,117992.59,1,1,1,183598.77,1,0,1,0,0,3.4339872044851463,6.405228458030842
477,8,100812.33,2,1,0,147358.27,1,1,0,0,0,3.6888794541139363,6.415096959171596
478,7,0.0,1,1,1,108469.2,0,1,0,0,0,3.6375861597263857,6.343880434126331
479,4,80262.6,1,1,1,20612.82,0,1,0,0,0,3.367295829986474,6.489204931325317
480,6,156478.62,1,0,1,181196.76,0,0,0,1,0,3.5263605246161616,6.669498089857879
481,5,0.0,2,1,0,160249.1,1,1,0,0,0,3.1354942159291497,6.263398262591624
482,8,0.0,3,0,0,110783.28,0,1,0,0,0,3.6109179126442243,6.682108597449809
483,9,115217.99,2,1,0,144995.33,0,0,1,0,0,3.6109179126442243,6.186208623900494
484,9,0.0,2,1,0,150227.85,0,0,0,1,1,4.110873864173311,6.421622267806518
485,0,155470.55,1,1,1,53718.28,1,1,0,0,0,3.5553480614894135,6.593044534142437
486,7,0.0,2,1,0,75248.3,0,1,0,0,0,3.6109179126442243,6.46302945692067
487,3,135096.77,1,1,1,14353.43,0,1,0,0,1,3.6635616461296463,6.295266001439646
488,2,0.0,2,0,1,130486.57,0,1,0,0,0,3.4011973816621555,6.539585955617669
489,9,180075.22,1,1,1,100127.71,1,0,1,0,0,4.007333185232471,6.570882962339584
490,1,97541.24,1,1,1,196356.17,0,0,0,1,0,3.367295829986474,6.3818160174060985
491,2,156067.05,1,1,1,9983.88,1,1,0,0,0,3.713572066704308,6.565264970035361
492,4,81550.94,2,0,1,118974.77,1,1,0,0,0,3.6375861597263857,6.459904454377535
493,6,0.0,1,0,0,194998.34,1,1,0,0,1,3.8501476017100584,6.274762021241939
494,2,170061.92,2,0,0,134901.34,1,1,0,0,1,3.6375861597263857,6.511745329644728
495,8,92310.54,2,1,1,72924.56,0,0,1,0,0,3.58351893845611,6.639875833826536
496,6,169089.38,2,1,0,101057.95,1,1,0,0,0,3.4657359027997265,6.432940092739179
497,5,80613.93,1,1,1,142838.64,0,1,0,0,0,3.6888794541139363,6.692083742506628
498,8,121581.56,2,1,1,127059.04,0,0,1,0,0,3.258096538021482,6.6293632534374485
499,8,0.0,1,0,1,116503.92,1,1,0,0,1,4.060443010546419,6.345636360828596
500,4,0.0,2,1,1,54405.79,0,0,0,1,0,3.4657359027997265,6.318968113746434
501,5,0.0,2,1,1,88721.84,0,1,0,0,0,3.9889840465642745,6.539585955617669
502,5,85891.55,1,1,0,74135.48,0,1,0,0,1,4.0943445622221,6.651571873589727
503,9,77637.35,2,1,1,111346.22,0,0,0,1,0,3.784189633918261,6.45833828334479
504,4,0.0,1,0,0,194902.16,1,0,0,1,0,3.713572066704308,6.297109319933935
505,5,0.0,2,1,0,31474.27,0,1,0,0,0,3.4339872044851463,6.369900982828227
506,7,116927.89,1,1,0,21198.39,0,0,1,0,0,3.4011973816621555,6.53813982376767
507,6,137326.65,1,1,0,186976.6,1,0,1,0,0,3.6888794541139363,6.52795791762255
508,5,0.0,2,1,1,117202.19,0,1,0,0,0,3.091042453358316,6.597145701886651
509,2,0.0,2,1,1,143739.29,1,0,0,1,0,3.6109179126442243,6.395261598115449
510,10,67238.98,2,1,1,161811.23,1,0,1,0,0,3.4339872044851463,6.261491684321042
511,6,86569.76,2,1,0,98090.91,1,0,1,0,0,3.6375861597263857,6.448889394146858
512,5,0.0,2,0,0,71095.41,0,0,0,1,0,3.5263605246161616,6.5998704992128365
513,6,133598.4,1,1,1,13107.24,0,1,0,0,0,3.5263605246161616,6.598509028614515
514,3,136188.78,1,1,1,67110.59,1,1,0,0,1,3.9318256327243257,6.405228458030842
515,9,0.0,2,1,0,88225.02,0,0,0,1,0,3.6375861597263857,6.675823221634848
516,10,0.0,3,0,1,62256.87,1,1,0,0,1,4.02535169073515,6.148468295917647
517,7,120092.52,2,1,0,135925.72,0,0,1,0,0,3.6109179126442243,6.658011045870748
518,4,101238.24,2,0,1,177815.87,0,1,0,0,1,3.871201010907891,6.548219102762372
519,6,89685.92,1,0,1,126471.13,0,1,0,0,0,4.060443010546419,6.561030665896573
520,1,211774.31,1,1,0,188574.12,1,1,0,0,1,3.5553480614894135,6.745236349484363
521,7,131317.48,1,1,1,119175.45,0,1,0,0,0,4.02535169073515,6.745236349484363
522,5,93722.73,2,1,1,139093.73,0,0,0,1,0,3.6109179126442243,6.267200548541362
523,8,101160.99,1,1,1,115916.55,0,0,1,0,0,3.4657359027997265,6.54534966033442
524,3,120320.54,1,0,0,96463.25,0,1,0,0,0,3.871201010907891,6.493753839851686
525,2,0.0,2,1,1,112349.51,1,1,0,0,0,3.4339872044851463,6.654152520183219
526,2,0.0,2,1,1,165303.79,0,1,0,0,0,3.7612001156935624,6.55250788703459
527,8,0.0,2,1,0,166031.08,0,1,0,0,0,3.258096538021482,6.413458957167357
528,3,152827.99,1,1,0,38411.79,1,0,1,0,1,3.871201010907891,6.349138991379798
529,1,64097.75,1,1,1,77783.35,0,1,0,0,0,3.4011973816621555,6.511745329644728
530,2,119035.35,2,1,1,29871.79,1,0,0,1,0,4.04305126783455,6.251903883165888
531,4,135219.57,1,0,1,59747.63,1,0,0,1,0,3.258096538021482,6.553933404025811
532,6,93694.42,1,1,1,79919.13,0,1,0,0,0,3.4657359027997265,6.591673732008658
533,10,59408.63,1,1,0,76773.53,0,0,0,1,0,3.5553480614894135,6.297109319933935
534,7,114354.95,1,1,0,54018.93,1,1,0,0,0,3.6888794541139363,6.309918278226516
535,1,0.0,1,1,0,70649.64,0,1,0,0,1,4.07753744390572,6.410174881966167
536,10,128173.9,2,1,0,59093.39,0,0,1,0,0,3.5553480614894135,6.459904454377535
537,9,0.0,2,1,0,127569.8,0,0,0,1,0,3.5263605246161616,6.530877627725885
538,5,114931.35,3,0,1,18260.98,1,0,1,0,1,4.127134385045092,6.335054251498059
539,1,111071.36,1,1,0,73275.96,1,0,1,0,1,3.332204510175204,6.61338421837956
540,8,151226.18,2,1,1,136129.49,0,1,0,0,0,3.6109179126442243,6.725033642166843
541,9,0.0,2,1,1,153237.59,0,1,0,0,0,3.258096538021482,6.432940092739179
542,4,64740.12,1,1,1,106841.12,1,1,0,0,0,3.7376696182833684,6.391917113392602
543,0,169312.13,1,1,0,109078.35,0,0,0,1,1,3.9318256327243257,6.580639137284949
544,7,0.0,3,0,1,87822.14,1,1,0,0,1,3.8918202981106265,6.222576268071369
545,2,112652.08,2,1,0,126644.98,1,0,0,1,0,3.784189633918261,6.7357800142423265
546,0,0.0,2,1,0,47414.15,0,1,0,0,0,3.6375861597263857,6.375024819828097
547,7,143964.36,2,1,0,41879.99,1,0,1,0,0,3.4011973816621555,6.171700597410915
548,7,122451.46,2,1,1,75808.1,0,1,0,0,0,3.8918202981106265,6.230481447578482
549,1,0.0,3,1,1,47911.03,0,1,0,0,0,3.1780538303479458,6.618738983517219
550,3,65253.07,2,1,0,28737.78,1,0,1,0,0,3.58351893845611,6.580639137284949
551,6,106901.94,1,1,1,2079.2,0,0,1,0,1,3.8501476017100584,6.513230110912307
552,10,128509.63,1,1,0,121562.33,1,0,0,1,0,3.2188758248682006,6.529418838262226
553,7,0.0,2,1,0,55003.79,0,1,0,0,0,3.5263605246161616,6.0330862217988015
554,3,129834.67,1,1,0,193131.42,0,0,1,0,0,3.4965075614664802,6.352629396319567
555,3,154962.99,3,0,1,191932.27,1,0,0,1,1,3.9318256327243257,6.380122536899765
556,5,138241.9,2,1,0,159418.1,0,0,1,0,0,3.6888794541139363,6.375024819828097
557,3,91536.93,1,1,0,191468.78,0,0,1,0,1,3.713572066704308,6.393590753950631
558,3,0.0,2,1,1,38913.68,0,0,0,1,0,3.970291913552122,6.608000625296087
559,5,0.0,1,1,1,705.18,1,0,0,1,0,4.248495242049359,6.745236349484363
560,7,105204.01,1,0,1,138490.03,1,0,1,0,0,3.367295829986474,6.369900982828227
561,1,152968.73,1,0,1,82970.69,0,0,0,1,0,4.110873864173311,6.476972362889683
562,8,158261.68,1,1,1,76744.72,0,0,0,1,0,3.58351893845611,6.408528791059498
563,1,0.0,1,1,0,71244.59,1,1,0,0,1,3.828641396489095,6.2324480165505225
564,6,121021.05,1,1,1,12182.15,1,0,0,1,0,3.6375861597263857,6.535241271013659
565,4,0.0,2,1,1,141210.5,0,1,0,0,0,3.58351893845611,6.297109319933935
566,2,0.0,1,0,0,191763.07,1,0,0,1,1,3.9889840465642745,6.082218910376446
567,1,137715.66,1,1,1,37938.74,1,0,0,1,0,4.143134726391533,6.532334292222349
568,5,121192.22,2,1,1,74890.58,0,0,1,0,0,3.4339872044851463,6.602587892189336
569,7,0.0,3,1,1,166698.18,0,1,0,0,0,3.4339872044851463,6.634633357861686
570,1,100486.18,2,1,1,62678.53,0,1,0,0,0,3.784189633918261,6.398594934535208
571,1,0.0,1,1,0,67740.08,0,1,0,0,1,3.8066624897703196,6.478509642208569
572,9,92566.53,2,1,0,161519.77,0,1,0,0,0,3.5553480614894135,6.61338421837956
573,10,0.0,2,1,1,159835.78,1,0,0,1,1,3.8918202981106265,6.473890696352274
574,3,110929.96,1,1,1,30876.84,0,0,0,1,0,3.6888794541139363,6.742880635791903
575,8,0.0,2,1,1,14858.1,1,1,0,0,0,3.295836866004329,6.302618975744905
576,3,138901.61,1,1,0,75685.97,1,0,0,1,0,3.4657359027997265,6.0844994130751715
577,4,123217.66,2,0,1,144183.1,0,1,0,0,0,3.4011973816621555,6.626717749249025
578,6,0.0,1,1,0,65170.66,1,1,0,0,0,3.713572066704308,6.385194398997726
579,2,0.0,2,1,1,82526.92,0,1,0,0,0,3.6635616461296463,6.55250788703459
580,8,0.0,2,1,0,169161.46,0,0,0,1,0,3.58351893845611,6.55250788703459
581,2,108431.87,2,0,1,109291.39,1,0,0,1,1,3.4965075614664802,6.408528791059498
582,3,0.0,2,0,1,6057.81,1,0,0,1,0,4.04305126783455,6.373319789577012
583,9,72392.41,1,1,0,77077.14,1,0,1,0,0,3.4011973816621555,6.304448802421981
584,1,119741.77,2,0,0,54954.51,1,0,1,0,1,3.9318256327243257,6.472346294500901
585,2,100946.71,1,0,0,179614.8,1,1,0,0,1,3.9318256327243257,6.633318433280377
586,9,170491.84,1,1,0,35588.07,0,0,0,1,1,3.970291913552122,6.431331081933479
587,5,0.0,1,1,1,117356.14,0,1,0,0,0,3.784189633918261,6.586171654854675
588,1,0.0,1,1,0,160696.72,0,1,0,0,0,3.58351893845611,6.26530121273771
589,6,157296.02,2,0,0,147278.43,1,0,0,1,1,3.8501476017100584,6.251903883165888
590,7,144606.22,1,1,1,56594.36,1,0,1,0,1,3.6375861597263857,6.569481420414296
591,8,134811.3,1,1,0,1299.75,0,1,0,0,0,3.6375861597263857,6.551080335043404
592,9,115897.12,1,1,1,25095.03,1,1,0,0,0,3.5263605246161616,6.501289670540389
593,4,82034.0,1,0,0,146326.45,0,0,0,1,0,3.4657359027997265,6.4457198193855785
594,4,174318.13,2,0,1,38296.21,1,0,0,1,0,3.258096538021482,6.658011045870748
595,2,114206.84,1,1,0,164061.6,1,0,1,0,0,3.713572066704308,6.415096959171596
